bloque;0;numero descriptores;2
-0.000240848;0.000206864;0.000240848;0.000304416;0.0138958;0.00124388;0.0431644;0.00526711;0.0163496;0.00306191;0.0900669;0.00941867;-9.66576e-08;-0.000307462;0.000152582;0.000307462;-0.00191571;-0.00132076;0.00191571;0.00175869;0.0866555;-0.0123693;0.191981;0.039282;0.107061;0.00850524;0.591973;0.0809856;-0.00270931;-0.00267847;0.00309692;0.0029471;-0.00389446;-0.00103174;0.0041207;0.00166597;0.089763;0.0234141;0.216378;0.0368533;0.0828015;0.00568588;0.705633;0.0665699;-0.00271126;-0.0024246;0.00271126;0.00273005;-0.000385252;9.2743e-05;0.000558468;0.000335778;0.00744397;-0.00485863;0.0212765;0.00951071;0.0122483;0.000539248;0.0885238;0.0104545;-0.000524914;-0.000241405;0.000524914;0.000272162
-0.000213;0.000114849;0.000213;0.000254969;0.0137068;0.000648626;0.0409479;0.00650555;0.0158044;0.00427091;0.0928071;0.0103291;0.000144306;-0.000338309;0.000298365;0.000360409;-0.00180947;-0.00175967;0.00180947;0.00201876;0.0878994;-0.0117906;0.187535;0.0446088;0.104547;0.00156014;0.591848;0.0758185;-0.00245503;-0.00241612;0.00245503;0.00241612;-0.00402583;-0.000363691;0.00421033;0.00159103;0.0834747;0.0215483;0.199514;0.0377143;0.0903566;0.0113614;0.710955;0.0764689;-0.00296539;-0.00268699;0.00296539;0.00268699;-0.000391176;-1.13809e-05;0.000580939;0.000370159;0.00705771;-0.00418449;0.0232105;0.00711089;0.0123752;0.0010968;0.088572;0.00958992;-0.000593423;-0.000214735;0.000593423;0.00027302
bloque;1;numero descriptores;1
0.000988137;-0.000375856;0.00120402;0.000390589;-0.0287269;-0.0104908;0.060827;0.0142614;0.063936;-0.012324;0.0672693;0.0191537;0.00762885;-0.00282257;0.00966929;0.00338579;0.000780666;-0.00896719;0.00207407;0.00896719;-0.151417;-0.0862078;0.319743;0.0862078;0.19191;0.0286761;0.324995;0.0671132;0.209054;-0.0495239;0.212063;0.0505771;0.00308129;-0.00547301;0.00419293;0.00553337;0.0138032;0.144185;0.54585;0.217251;0.0823035;0.0484714;0.394047;0.106964;0.101836;-0.0295379;0.169309;0.04017;0.00130743;0.00292994;0.00133917;0.003488;0.0424863;-0.00517953;0.0649756;0.0273434;-0.0264994;0.0134605;0.110062;0.0230828;0.00345441;-0.000164799;0.0153797;0.00450525
bloque;2;numero descriptores;11
-0.00491518;0.00017101;0.00522095;0.0019154;-0.00506254;-0.00221581;0.009492;0.0108474;0.0756416;-0.015095;0.0756416;0.0170512;0.00233767;-0.00135809;0.00245295;0.0016301;-0.0605991;0.00275554;0.0664808;0.0160937;-0.0258778;-0.0263997;0.0258778;0.0301138;0.466066;-0.0239351;0.476812;0.0296116;0.0466507;-0.0190713;0.0466507;0.0190713;-0.0289165;-0.00482733;0.106678;0.0365374;0.106628;0.358977;0.131761;0.426557;0.220589;0.181478;0.223667;0.197813;0.0149962;-0.00894594;0.0152702;0.0097584;0.0093848;-0.00375987;0.010087;0.00380473;0.0156122;-0.0066572;0.0156122;0.00748077;0.00288647;-0.00098088;0.00290815;0.0013217;0.000257306;-0.000168273;0.000260761;0.000171729
-0.000267939;-0.000464628;0.000980025;0.00151747;0.000279106;-0.00925497;0.00473522;0.0186316;0.0569409;-0.0116157;0.0654236;0.0121676;1.3244e-05;-0.000362177;0.000146813;0.000374174;-0.00527852;0.00137948;0.00691747;0.00273821;-0.00586853;0.00586632;0.012515;0.012112;0.359712;-0.0423341;0.497426;0.047705;-0.000616524;-0.00332425;0.0021616;0.00332425;-0.00557479;0.0481676;0.00908946;0.0546916;-0.0632284;0.17207;0.0687526;0.52593;0.10866;-0.0874969;0.257612;0.412082;-0.0100409;-0.0496781;0.0111213;0.0499819;0.000415027;0.00436901;0.000788827;0.00458261;-0.0387752;0.100913;0.0399203;0.102856;-0.0279072;0.0342606;0.0316019;0.0481108;-0.000496259;0.000531343;0.000774976;0.00115624
-5.39392e-05;-0.00515686;0.00250646;0.00534224;0.0133121;-0.0624903;0.0153997;0.0678222;0.029831;-0.0452049;0.0303818;0.0452552;-3.11191e-05;-0.000251731;5.9212e-05;0.000266336;-0.0141937;0.00393124;0.0181774;0.00457867;-0.0129164;0.0121807;0.0191325;0.0182685;0.359977;-0.0182069;0.456518;0.029774;0.000108595;-0.00458683;0.00212879;0.00458683;-0.014116;0.0501494;0.0174059;0.0518267;-0.120414;0.298338;0.126056;0.537651;0.120644;-0.118172;0.247668;0.339765;-0.0107692;-0.0499565;0.0112763;0.0507524;0.000123762;0.00407661;0.00122314;0.00471588;-0.0178027;0.0351168;0.0194698;0.0404878;-0.0556586;0.0645529;0.0585543;0.072006;-0.00105968;0.00105207;0.00127892;0.00171395
-0.000232442;0.000274771;0.000397917;0.00062473;0.0325162;-0.00224505;0.0379146;0.00675674;-0.000209952;0.00107719;0.00101439;0.00145675;0.000899175;0.000563696;0.00116094;0.00080507;-0.00419465;0.00569546;0.00778991;0.00774036;0.368878;0.0617527;0.418652;0.143971;0.00649145;0.176399;0.038248;0.181855;0.00294516;0.0185023;0.00926628;0.019017;-0.0243794;0.0223347;0.0531847;0.0572965;0.43633;0.00711919;0.606635;0.14063;-0.0182912;0.023614;0.0204503;0.0246935;-0.000963638;0.00591432;0.00309814;0.0060902;0.00329585;-0.00264148;0.00412807;0.0034186;0.0322822;0.00508805;0.0561563;0.0445277;0.0175276;-0.0131552;0.0191658;0.0194362;-0.000156346;0.00051202;0.000635544;0.000981648
0.00111561;-0.000496653;0.00111561;0.000603423;-0.0577614;-0.0372937;0.0888202;0.0374249;-0.0110739;-0.00817639;0.011561;0.0086655;0.00340326;0.000645698;0.00438081;0.0017248;-0.0456437;-0.056605;0.054154;0.0572271;0.0895762;-0.0106381;0.524369;0.186755;-0.016762;0.383437;0.051985;0.410522;0.0350313;0.0489579;0.0371853;0.0535973;-0.00943303;-0.0115173;0.0164667;0.0152678;0.394524;-0.023433;0.40124;0.0343256;0.0357954;0.00357121;0.0357954;0.0132117;0.00210551;2.53876e-05;0.00222693;0.00150141;8.89046e-05;0.000136711;0.00036139;0.000490871;0.0605539;-0.00859188;0.0626788;0.00906703;0.00480652;-0.00034815;0.00498971;0.000975164;0.000339121;-0.000142251;0.000339121;0.00014805
