-0.00013051;0.000254426;0.000676209;0.00110717;0.0044954;0.000922439;0.00540541;0.00603019;0.080094;-0.00405502;0.080094;0.00463855;-0.000153321;-0.000280902;0.000350681;0.000435062;-0.0012079;0.000561391;0.0057069;0.00331624;0.0141705;0.000173967;0.0378731;0.0277342;0.55162;-0.00705486;0.561387;0.0138716;0.000600135;-0.000343047;0.0018728;0.00196871;0.00492498;0.00747614;0.00721522;0.0426088;0.0218195;0.14277;0.0450395;0.240539;0.30922;-0.080754;0.341767;0.212888;-0.00192641;-0.048541;0.0141267;0.0881772;0.000601829;-0.000829792;0.000725702;0.00128736;0.0137876;-0.0413596;0.0146825;0.042745;0.0185094;-0.034143;0.0224576;0.0404164;0.00157245;0.00165206;0.00171046;0.00293402
3.18559e-05;9.1949e-05;0.000118246;0.00014336;0.0623881;0.012061;0.089918;0.0167839;0.00566532;-0.00327753;0.0179695;0.0124515;0.000302393;0.000219955;0.000334849;0.000219955;0.00331592;0.0144442;0.0070812;0.0329288;0.434807;0.108983;0.645018;0.152949;-0.0875411;-0.0395613;0.223511;0.0811112;-0.00158448;-0.00531197;0.00228636;0.00576078;0.00299062;0.00603296;0.0171267;0.026611;0.107392;-0.116521;0.283229;0.185079;0.0223332;-0.255643;0.0611415;0.2568;0.00547346;-0.0382988;0.00603992;0.0414919;0.000158399;-0.00246645;0.00168119;0.00418936;-0.000262124;-0.000760745;0.00252673;0.00642975;0.000954118;0.0005994;0.00227355;0.00255332;1.70817e-05;-0.000235923;0.000206945;0.000252375
-0.000719566;-0.00541904;0.00231395;0.00891561;0.00375658;0.0382035;0.0140469;0.053404;-0.0684434;0.0265915;0.0690438;0.0294825;0.000375388;-0.000271445;0.000670309;0.000327396;0.000714019;-0.0273183;0.00667995;0.0690985;0.181878;-0.236048;0.189365;0.528074;-0.00113332;0.00565255;0.234024;0.460702;-0.0406264;0.00874472;0.0476817;0.0347934;-0.000198986;-0.00163118;0.00098567;0.00222345;0.246565;-0.0384228;0.254554;0.101906;0.0207199;-0.0447317;0.295023;0.254572;-0.0417604;0.010554;0.0644781;0.0463529;-5.66859e-05;0.000137054;0.000382019;0.000170954;0.0248737;0.0026475;0.0253849;0.00552515;0.0192643;0.0150575;0.0284923;0.0178003;0.00370561;0.00115226;0.00479415;0.00511715
0.000185156;-0.000526967;0.000302176;0.000769197;-0.00120984;-0.000532967;0.00240306;0.0032949;0.0170314;0.0101552;0.0346429;0.0151661;0.0108937;0.00494657;0.0144724;0.00665184;-0.00158743;0.000988184;0.00159887;0.00436356;-0.000821913;-0.0502381;0.0250777;0.0577847;0.401519;0.085032;0.550438;0.237763;-0.00451345;-0.0111989;0.0131134;0.0119397;-0.0120728;0.00328021;0.0120728;0.012682;0.0305847;0.171918;0.249918;0.410247;0.159267;-0.0752653;0.306988;0.252462;-0.00711597;-0.0491415;0.0246942;0.0524066;-0.00613092;-0.00180218;0.0131467;0.00539192;-0.00119625;0.00351237;0.0312731;0.0194295;0.0242986;0.0155375;0.0439587;0.0429271;-5.78551e-05;0.00313867;0.00217845;0.00634352
-0.000180751;0.000399866;0.00044431;0.000740587;-0.000718168;0.00271694;0.00422667;0.00770698;0.033706;0.0149074;0.0551222;0.0200739;-0.00211507;0.00676277;0.00596257;0.00941027;0.000305405;0.0010925;0.00539716;0.00417266;-0.0034895;-0.00532535;0.0162579;0.0307964;0.427555;0.127841;0.560951;0.179693;-0.00146427;-0.00345736;0.00382664;0.00780347;-0.0065917;0.032441;0.00789336;0.0350261;0.0528279;0.0748214;0.184177;0.270039;0.17216;-0.103079;0.323982;0.401488;0.00367795;-0.0507251;0.0117365;0.0814568;0.00432904;0.00243245;0.00819704;0.00287903;-0.028945;-0.00886234;0.0930397;0.0341782;0.00397032;-0.0304068;0.0249394;0.0385033;0.000816206;-0.00900797;0.000823744;0.00900797
0.000567855;0.00166291;0.000739763;0.00187001;-0.00108804;0.0131746;0.00233468;0.015197;0.0493783;0.0129732;0.0760629;0.0169537;-0.00538065;-0.000417321;0.00626414;0.00118336;-0.00129184;0.0120448;0.0189061;0.0232717;-0.107657;0.00265346;0.194875;0.220036;0.344223;0.0490235;0.708297;0.175696;-0.0197283;-0.011267;0.032241;0.0200543;0.0213669;0.0016288;0.0435567;0.0407074;-0.185423;0.0866381;0.250991;0.239399;0.111871;-0.0988004;0.121712;0.161952;0.00603562;-0.0494922;0.00703565;0.0499829;-0.00354703;-0.00146211;0.00394153;0.00352337;0.000500083;-0.025743;0.0101995;0.0312835;0.00153269;0.00300835;0.00192257;0.00509314;0.000223069;0.000372273;0.000337241;0.000541088
0.00266166;4.27668e-05;0.00269771;0.000310261;-0.0093326;-0.0234631;0.0613129;0.0383538;0.0413066;0.000108657;0.0581516;0.00167366;-0.000875269;-2.45934e-05;0.00105984;0.000204121;0.0133182;0.00232451;0.0144033;0.00266096;-0.0350571;-0.112456;0.281175;0.459421;0.288638;0.00296941;0.378061;0.0231891;-0.00191762;0.00138084;0.0051521;0.00235588;0.0126248;0.000327882;0.0134159;0.00339837;-0.0672005;0.166647;0.357535;0.273345;0.299222;0.0220857;0.353915;0.0272985;-0.00096589;0.000657027;0.00133948;0.00247879;0.00186887;-0.000122855;0.00208713;0.000393304;-0.00522952;-0.0097952;0.0286616;0.0342552;0.0443853;0.00111824;0.0498036;0.00164732;-8.69822e-05;0.000118515;0.000167795;0.000194783
0.00251507;0.000226677;0.00251785;0.000336003;-0.00523315;0.0163318;0.0542768;0.046686;0.0395772;0.000698873;0.0523227;0.00160565;-0.000999502;-6.88818e-06;0.00132507;9.84892e-05;0.0184495;0.000510627;0.0184898;0.00246741;-0.047568;-0.177348;0.322702;0.27225;0.28923;-0.0117957;0.381761;0.0185694;-0.00563318;0.000845437;0.00806611;0.0012756;0.0166725;0.00192562;0.0178398;0.00220737;-0.0342872;0.143964;0.263816;0.490732;0.286077;0.010318;0.351605;0.0247224;-0.00255856;0.00180818;0.00605992;0.00227143;0.00253198;-7.98209e-05;0.00256124;0.000497931;-0.0100572;0.00053668;0.0631915;0.0192978;0.0413441;0.00403527;0.047237;0.00476591;-0.000111235;0.000144273;0.000165498;0.000362136
0.0020241;2.1931e-05;0.00202509;0.00130576;-0.00421159;-0.0089193;0.0490901;0.0317866;0.0371318;0.00281039;0.0474562;0.00389865;-0.000438552;-7.17864e-05;0.00097803;0.000371181;0.0159306;0.0015149;0.0160982;0.00223742;-0.0273379;-0.161837;0.319036;0.311793;0.28269;0.000202519;0.380639;0.0208737;-0.00504913;0.000350498;0.00670866;0.00185529;0.0150592;-0.00079566;0.0150762;0.00286827;-0.0426589;0.19818;0.3514;0.344914;0.290717;-0.00577553;0.40128;0.0214541;-0.00673554;0.00040293;0.00804408;0.00140877;0.00261047;0.000269355;0.00266766;0.000397677;-0.00917648;-0.00954878;0.0598396;0.0408792;0.0435321;0.000416811;0.059606;0.00227135;-0.000822126;0.00010579;0.00110484;0.000311378
0.00337458;0.000148281;0.00386395;0.000519238;-0.00266208;-0.0195555;0.0375233;0.0583758;0.0562222;-0.000588762;0.0620782;0.00304877;-0.000882128;0.000518483;0.00151155;0.000758049;0.0261798;0.00053135;0.0268961;0.00238836;-0.0322095;-0.0489804;0.363063;0.214232;0.377072;0.00910883;0.398823;0.0201784;-0.00134297;0.00095103;0.00234866;0.00182503;0.0240735;0.00124734;0.0243561;0.00472774;-0.0269908;0.0591679;0.29505;0.280253;0.395172;0.00608036;0.404857;0.0157441;-0.0012447;0.000611425;0.00201733;0.00254313;0.00345119;-0.000326742;0.00352984;0.000413715;-0.00500312;-0.00434234;0.0562048;0.0407275;0.0588706;-0.000540668;0.0607387;0.00145309;-0.000376891;8.8304e-05;0.000686647;0.000144221
